try_id,sigma,g_n,i,delta,kappa_min,kappa_max,kappa_star,r_star,d_star,omega_star,backbone_ok,reason
540,2.5,0.08,0.025,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6503481919104335,TRUE,ok
541,2.5,0.08,0.030000000000000002,0.03,0.02,0.25,0.275,NA,NA,NA,FALSE,kappa_star_out_of_bounds
542,2.5,0.08,0.030000000000000002,0.03,0.02,0.35,0.275,0.14079251438740387,-0.9622660746063701,0.6768866962696816,FALSE,d_star_negative
543,2.5,0.08,0.030000000000000002,0.03,0.02,0.45,0.275,0.11254925237449709,-0.07966413670303374,0.7210167931648482,FALSE,d_star_negative|omega_outside_target_band
544,2.5,0.08,0.030000000000000002,0.04,0.02,0.25,0.3,NA,NA,NA,FALSE,kappa_star_out_of_bounds
545,2.5,0.08,0.030000000000000002,0.04,0.02,0.35,0.3,0.1574255532580368,-1.1695485393136509,0.6415225730343175,FALSE,d_star_negative
546,2.5,0.08,0.030000000000000002,0.04,0.02,0.45,0.3,0.12080514363576646,-0.025160738617702183,0.698741963069115,FALSE,d_star_negative
547,2.5,0.08,0.030000000000000002,0.05,0.02,0.25,0.325,NA,NA,NA,FALSE,kappa_star_out_of_bounds
548,2.5,0.08,0.030000000000000002,0.05,0.02,0.35,0.325,0.18338119839130707,-1.6681624497283456,0.5915918775135827,FALSE,d_star_negative|omega_outside_target_band
549,2.5,0.08,0.030000000000000002,0.05,0.02,0.45,0.325,0.12973326797683704,0.008335375723842603,0.6754167687861922,TRUE,ok
550,2.5,0.08,0.030000000000000002,0.06,0.02,0.25,0.35000000000000003,NA,NA,NA,FALSE,kappa_star_out_of_bounds
551,2.5,0.08,0.030000000000000002,0.06,0.02,0.35,0.35000000000000003,NA,NA,NA,FALSE,kappa_star_out_of_bounds
552,2.5,0.08,0.030000000000000002,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.650316538100394,TRUE,ok
553,2.5,0.08,0.035,0.03,0.02,0.25,0.275,NA,NA,NA,FALSE,kappa_star_out_of_bounds
554,2.5,0.08,0.035,0.03,0.02,0.35,0.275,0.14079251438740387,-0.9622660746063701,0.6816980266427133,FALSE,d_star_negative
555,2.5,0.08,0.035,0.03,0.02,0.45,0.275,0.11254925237449709,-0.07966413670303374,0.7214151138483634,FALSE,d_star_negative|omega_outside_target_band
556,2.5,0.08,0.035,0.04,0.02,0.25,0.3,NA,NA,NA,FALSE,kappa_star_out_of_bounds
557,2.5,0.08,0.035,0.04,0.02,0.35,0.3,0.1574255532580368,-1.1695485393136509,0.6473703157308857,FALSE,d_star_negative
558,2.5,0.08,0.035,0.04,0.02,0.45,0.3,0.12080514363576646,-0.025160738617702183,0.6988677667622034,FALSE,d_star_negative
559,2.5,0.08,0.035,0.05,0.02,0.25,0.325,NA,NA,NA,FALSE,kappa_star_out_of_bounds
560,2.5,0.08,0.035,0.05,0.02,0.35,0.325,0.18338119839130707,-1.6681624497283456,0.5999326897622244,FALSE,d_star_negative|omega_outside_target_band
561,2.5,0.08,0.035,0.05,0.02,0.45,0.325,0.12973326797683704,0.008335375723842603,0.6753750919075729,TRUE,ok
562,2.5,0.08,0.035,0.06,0.02,0.25,0.35000000000000003,NA,NA,NA,FALSE,kappa_star_out_of_bounds
563,2.5,0.08,0.035,0.06,0.02,0.35,0.35000000000000003,NA,NA,NA,FALSE,kappa_star_out_of_bounds
564,2.5,0.08,0.035,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502848842903546,TRUE,ok
565,2.5,0.08,0.04,0.03,0.02,0.25,0.275,NA,NA,NA,FALSE,kappa_star_out_of_bounds
566,2.5,0.08,0.04,0.03,0.02,0.35,0.275,0.14079251438740387,-0.9622660746063701,0.6865093570157452,FALSE,d_star_negative
567,2.5,0.08,0.04,0.03,0.02,0.45,0.275,0.11254925237449709,-0.07966413670303374,0.7218134345318786,FALSE,d_star_negative|omega_outside_target_band
568,2.5,0.08,0.04,0.04,0.02,0.25,0.3,NA,NA,NA,FALSE,kappa_star_out_of_bounds
569,2.5,0.08,0.04,0.04,0.02,0.35,0.3,0.1574255532580368,-1.1695485393136509,0.6532180584274541,FALSE,d_star_negative
570,2.5,0.08,0.04,0.04,0.02,0.45,0.3,0.12080514363576646,-0.025160738617702183,0.6989935704552919,FALSE,d_star_negative
571,2.5,0.08,0.04,0.05,0.02,0.25,0.325,NA,NA,NA,FALSE,kappa_star_out_of_bounds
572,2.5,0.08,0.04,0.05,0.02,0.35,0.325,0.18338119839130707,-1.6681624497283456,0.608273502010866,FALSE,d_star_negative|omega_outside_target_band
573,2.5,0.08,0.04,0.05,0.02,0.45,0.325,0.12973326797683704,0.008335375723842603,0.6753334150289537,TRUE,ok
574,2.5,0.08,0.04,0.06,0.02,0.25,0.35000000000000003,NA,NA,NA,FALSE,kappa_star_out_of_bounds
575,2.5,0.08,0.04,0.06,0.02,0.35,0.35000000000000003,NA,NA,NA,FALSE,kappa_star_out_of_bounds
576,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.006330762007881324,0.6502532304803152,TRUE,ok
