sigma,gn,i,kappa0,psi,rF,rF_tilde,rF_eff,phi2,phi1,feasible,reason,r_star,d_star,omega_star,e_star,f_star,Z_star,maxReEig,maxImEig,a1,a2,a3,H,stable,oscillatory,rh_ok,period,econ_ok,regime,score
2.25,0.05,0.081,-0.003163842037659126,0.34,0.10200000000000001,-0.03468,0.06732,0.6,0.6702127649762407,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.0263995941135984,0.999999998462777,0.08480244911869343,0.5067311680067998,-0.12116120440138209,0.25575164424276553,0.012787581680625113,-0.04377475892471238,FALSE,TRUE,FALSE,12.399445117801145,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.34,0.10200000000000001,-0.03468,0.06732,0.65,0.7234042542561757,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.0263995941135984,0.999999998462777,0.0848560129472228,0.5263919740866339,-0.12116119724128221,0.27604939382654,0.013802469115521063,-0.047248944169274866,FALSE,TRUE,FALSE,11.936324291573444,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.34,0.10200000000000001,-0.03468,0.06732,0.7,0.7765957435361105,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.0263995941135984,0.999999998462777,0.08490266877646037,0.5453427510532817,-0.12116119008118234,0.2963471434103144,0.014817356550417025,-0.05072312912316952,FALSE,TRUE,FALSE,11.521534475417827,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.34,0.10200000000000001,-0.03468,0.06732,0.75,0.8297872328160455,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.0263995941135984,0.999999998462777,0.08494367319975642,0.5636554124560508,-0.12116118292108247,0.31664489299408877,0.015832243985312973,-0.05419731378639635,FALSE,TRUE,FALSE,11.147210100939992,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.34,0.10200000000000001,-0.03468,0.06732,0.8,0.8829787220959806,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.0263995941135984,0.999999998462777,0.08497999520586481,0.5813904789922335,-0.12116117576098259,0.3369426425778632,0.01684713142020894,-0.05767149815895536,FALSE,TRUE,FALSE,10.807169250639758,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.34,0.10200000000000001,-0.03468,0.06732,0.8500000000000001,0.9361702113759155,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.0263995941135984,0.999999998462777,0.08501239406942876,0.5985994583825341,-0.12116116860088272,0.35724039216163755,0.017862018855104887,-0.061145682240846516,FALSE,TRUE,FALSE,10.496476766212384,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.34,0.10200000000000001,-0.03468,0.06732,0.9,0.9893617006558504,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.0263995941135984,0.999999998462777,0.08504147321159251,0.6153266213268388,-0.12116116144078284,0.3775381417454119,0.018876906290000845,-0.06461986603206986,FALSE,TRUE,FALSE,10.211138425363512,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.34,0.105,-0.0357,0.0693,0.5,0.5638297868793066,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.193417038533561,0.9999999993330964,0.08466739917855799,0.46491400149236667,-0.12116125697267055,0.21515614035082245,0.010757806819665957,-0.036826395229959924,FALSE,TRUE,FALSE,13.514725921376124,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.34,0.105,-0.0357,0.0693,0.55,0.6170212762055352,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.193417038533561,0.9999999993330964,0.0847403389950686,0.48627376364400576,-0.12116125363767954,0.23545388946215745,0.01177269425544519,-0.04030058267654781,FALSE,TRUE,FALSE,12.921086385773876,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.34,0.105,-0.0357,0.0693,0.6,0.6702127655317637,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.9400000000000001,2.193417038533561,0.9999999993330964,0.08480247239265996,0.5067311608511047,-0.12116125030268854,0.2557516385734924,0.012787581691224428,-0.04377476998775008,FALSE,TRUE,FALSE,12.399445292897244,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.34,0.105,-0.0357,0.0693,0.65,0.7234042548579923,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.9399999999999998,2.193417038533561,0.9999999993330964,0.08485603813674907,0.5263919666207394,-0.12116124696769755,0.2760493876848274,0.013802469127003654,-0.04724895716356671,FALSE,TRUE,FALSE,11.93632446086808,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.34,0.105,-0.0357,0.0693,0.7,0.7765957441842207,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.193417038533561,0.9999999993330964,0.08490269588116778,0.5453427432893638,-0.12116124363270654,0.29634713679616237,0.014817356562782892,-0.05072314420399773,FALSE,TRUE,FALSE,11.521534639447234,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.34,0.105,-0.0357,0.0693,0.75,0.8297872335104494,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.193417038533561,0.9999999993330964,0.08494370221933364,0.5636554044049689,-0.12116124029771554,0.3166448859074973,0.015832243998562114,-0.05419733110904311,FALSE,TRUE,FALSE,11.147210260163341,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.34,0.105,-0.0357,0.0693,0.8,0.8829787228366779,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.193417038533561,0.9999999993330964,0.08498002614005307,0.5813904706637507,-0.12116123696272453,0.33694263501883226,0.016847131434341345,-0.05767151787870288,FALSE,TRUE,FALSE,10.807169405453653,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.34,0.105,-0.0357,0.0693,0.8500000000000001,0.9361702121629064,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.193417038533561,0.9999999993330964,0.08501242691800998,0.598599449785489,-0.12116123362773353,0.35724038413016723,0.01786201887012058,-0.06114570451297704,FALSE,TRUE,FALSE,10.496476916962079,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.34,0.105,-0.0357,0.0693,0.9,0.9893617014891348,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.193417038533561,0.9999999993330964,0.0850415079743819,0.6153266124692808,-0.12116123029274253,0.37753813324150215,0.018876906305899815,-0.06461989101186558,FALSE,TRUE,FALSE,10.211138572351711,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.34,0.108,-0.03672,0.07128,0.5,0.5638297870903815,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.9399999999999998,2.3742001917612,0.9999999997299169,0.08466740874427384,0.4649139984019788,-0.12116127581561373,0.2151561381266219,0.010757806823693242,-0.03682639901867516,FALSE,TRUE,FALSE,13.514726011211547,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.34,0.108,-0.03672,0.07128,0.55,0.6170212764377174,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.3742001917612,0.9999999997299169,0.08474034950476454,0.4862737603920801,-0.12116127436491704,0.23545388701553677,0.011772694259875201,-0.040300587264850835,FALSE,TRUE,FALSE,12.921086472182841,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.34,0.108,-0.03672,0.07128,0.6,0.6702127657850534,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.3742001917612,0.9999999997299169,0.08480248384607106,0.5067311574451346,-0.12116127291422035,0.25575163590445177,0.012787581696057154,-0.04377477545213475,FALSE,TRUE,FALSE,12.399445376239543,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.34,0.108,-0.03672,0.07128,0.65,0.7234042551323895,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.9399999999999998,2.3742001917612,0.9999999997299169,0.08485605053366406,0.5263919630672739,-0.12116127146352366,0.2760493847933667,0.013802469132239129,-0.04724896358052693,FALSE,TRUE,FALSE,11.936324541445522,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.34,0.108,-0.03672,0.07128,0.7,0.7765957444797255,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.3742001917612,0.9999999997299169,0.08490270922141556,0.545342739594191,-0.12116127001282698,0.29634713368228155,0.014817356568421081,-0.05072315165002733,FALSE,TRUE,FALSE,11.521534717515683,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.34,0.108,-0.03672,0.07128,0.75,0.8297872338270614,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.3742001917612,0.9999999997299169,0.08494371650277331,0.5636554005732504,-0.12116126856213029,0.3166448825711964,0.015832244004603046,-0.054197339660635974,FALSE,TRUE,FALSE,11.14721033594186,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.34,0.108,-0.03672,0.07128,0.8,0.8829787231743975,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.3742001917612,0.9999999997299169,0.08498004136656778,0.5813904667001272,-0.1211612671114336,0.33694263146011133,0.016847131440785004,-0.05767152761235288,FALSE,TRUE,FALSE,10.807169479131419,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.34,0.108,-0.03672,0.07128,0.8500000000000001,0.9361702125217336,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.3742001917612,0.9999999997299169,0.08501244308750137,0.5985994456941615,-0.12116126566073693,0.35724038034902633,0.017862018876966958,-0.06114571550517804,FALSE,TRUE,FALSE,10.496476988703751,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.34,0.108,-0.03672,0.07128,0.9,0.9893617018690695,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.3742001917612,0.9999999997299169,0.08504152508676643,0.6153266082540769,-0.12116126421004024,0.3775381292379411,0.018876906313148922,-0.06461990333911143,FALSE,TRUE,FALSE,10.211138642301604,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.34,0.111,-0.03774,0.07325999999999999,0.5,0.5638297871800396,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.5698836343167546,0.9999999998984743,0.08466741312916994,0.4649139970294883,-0.12116128446262239,0.21515613714969395,0.010757806825403914,-0.03682640076247698,FALSE,TRUE,FALSE,13.51472605110889,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.34,0.111,-0.03774,0.07325999999999999,0.55,0.6170212765363415,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.9399999999999998,2.5698836343167546,0.9999999998984743,0.08474035432278151,0.48627375894793134,-0.12116128387662659,0.23545388594091604,0.01177269426175694,-0.04030058937609912,FALSE,TRUE,FALSE,12.921086510556227,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.34,0.111,-0.03774,0.07325999999999999,0.6,0.6702127658926432,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.5698836343167546,0.9999999998984743,0.08480248909709746,0.5067311559326503,-0.12116128329063076,0.2557516347321381,0.01278758169810996,-0.04377477796593247,FALSE,TRUE,FALSE,12.399445413249241,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.34,0.111,-0.03774,0.07325999999999999,0.65,0.7234042552489451,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.5698836343167546,0.9999999998984743,0.08485605621761108,0.5263919614893586,-0.12116128270463494,0.2760493835233603,0.013802469134462994,-0.04724896653197704,FALSE,TRUE,FALSE,11.93632457722591,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.34,0.111,-0.03774,0.07325999999999999,0.7,0.7765957446052469,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.5698836343167546,0.9999999998984743,0.08490271533821095,0.5453427379534116,-0.12116128211863912,0.2963471323145824,0.014817356570816021,-0.05072315507423281,FALSE,TRUE,FALSE,11.521534752180667,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.34,0.111,-0.03774,0.07325999999999999,0.75,0.8297872339615487,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.9400000000000001,2.5698836343167546,0.9999999998984743,0.08494372305235805,0.5636553988718961,-0.12116128153264331,0.3166448811058046,0.01583224400716904,-0.054197343592699794,FALSE,TRUE,FALSE,11.147210369588933,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.34,0.111,-0.03774,0.07325999999999999,0.8,0.8829787233178505,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.5698836343167546,0.9999999998984743,0.08498004834889249,0.5813904649402564,-0.12116128094664749,0.3369426298970266,0.016847131443522068,-0.05767153208737798,FALSE,TRUE,FALSE,10.807169511844757,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.34,0.111,-0.03774,0.07325999999999999,0.8500000000000001,0.9361702126741525,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.5698836343167546,0.9999999998984743,0.08501245050252482,0.5985994438776374,-0.12116128036065167,0.3572403786882487,0.017862018879875093,-0.061145720558267364,FALSE,TRUE,FALSE,10.496477020556608,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.34,0.111,-0.03774,0.07325999999999999,0.9,0.9893617020304543,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.5698836343167546,0.9999999998984743,0.0850415329344534,0.6153266063825961,-0.12116127977465585,0.37753812747947085,0.018876906316228126,-0.06461990900536799,FALSE,TRUE,FALSE,10.211138673358201,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.34,0.114,-0.03876,0.07524,0.5,0.5638297872153153,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.7816954597371115,0.9999999999647926,0.08466741499104324,0.46491399646408826,-0.12116128813795751,0.21515613675166512,0.010757806826076967,-0.03682640150569525,FALSE,TRUE,FALSE,13.514726067544675,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.34,0.114,-0.03876,0.07524,0.55,0.6170212765751447,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.7816954597371115,0.9999999999647926,0.08474035636872125,0.48627375835304465,-0.12116128791949521,0.23545388550308435,0.011772694262497295,-0.040300590275700356,FALSE,TRUE,FALSE,12.921086526363336,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.34,0.114,-0.03876,0.07524,0.6,0.670212765934974,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.7816954597371115,0.9999999999647926,0.08480249132706036,0.5067311553096449,-0.1211612877010329,0.2557516342545036,0.012787581698917626,-0.04377477903683688,FALSE,TRUE,FALSE,12.399445428493856,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.34,0.114,-0.03876,0.07524,0.65,0.7234042552948035,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.7816954597371115,0.9999999999647926,0.08485605863156234,0.5263919608394295,-0.1211612874825706,0.27604938300592285,0.01380246913533796,-0.04724896778910482,FALSE,TRUE,FALSE,11.93632459196353,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.34,0.114,-0.03876,0.07524,0.7,0.7765957446546328,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.9400000000000001,2.7816954597371115,0.9999999999647926,0.08490271793612249,0.5453427372776133,-0.1211612872641083,0.29634713175734206,0.014817356571758297,-0.05072315653250417,FALSE,TRUE,FALSE,11.521534766458355,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.34,0.114,-0.03876,0.07524,0.75,0.8297872340144623,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.7816954597371115,0.9999999999647926,0.08494372583420697,0.5636553981711718,-0.121161287045646,0.3166448805087613,0.015832244008178623,-0.05419734526703493,FALSE,TRUE,FALSE,11.147210383446906,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.34,0.114,-0.03876,0.07524,0.8,0.8829787233742917,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.7816954597371115,0.9999999999647926,0.08498005131465956,0.5813904642154518,-0.12116128682718368,0.3369426292601806,0.01684713144459896,-0.057671533992697116,FALSE,TRUE,FALSE,10.807169525317777,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.34,0.114,-0.03876,0.07524,0.8500000000000001,0.9361702127341212,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.7816954597371115,0.9999999999647926,0.08501245365219395,0.5985994431295196,-0.12116128660872137,0.3572403780115998,0.0178620188810193,-0.06114572270949071,FALSE,TRUE,FALSE,10.496477033674898,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.34,0.114,-0.03876,0.07524,0.9,0.9893617020939505,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.7816954597371115,0.9999999999647926,0.08504153626801099,0.6153266056118633,-0.12116128639025907,0.37753812676301896,0.018876906317439626,-0.0646199114174157,FALSE,TRUE,FALSE,10.211138686148255,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.34,0.117,-0.03978,0.07722000000000001,0.5,0.5638297872280911,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.9400000000000001,3.0109649819919837,0.9999999999888112,0.08466741571880654,0.46491399624938246,-0.12116128957591069,0.21515613660216798,0.01075780682632072,-0.03682640179721019,FALSE,TRUE,FALSE,13.514726073786022,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.34,0.117,-0.03978,0.07722000000000001,0.55,0.6170212765891981,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,3.0109649819919837,0.9999999999888112,0.08474035716848936,0.48627375812715457,-0.12116128950124369,0.2354538853386375,0.011772694262765435,-0.04030059062847273,FALSE,TRUE,FALSE,12.921086532365605,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.34,0.117,-0.03978,0.07722000000000001,0.6,0.6702127659503051,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.9399999999999998,3.0109649819919837,0.9999999999888112,0.08480249219881784,0.506731155073089,-0.12116128942657671,0.25575163407510704,0.012787581699210142,-0.043774779456704126,FALSE,TRUE,FALSE,12.399445434282255,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.34,0.117,-0.03978,0.07722000000000001,0.65,0.7234042553114121,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,3.0109649819919837,0.9999999999888112,0.08485605957529672,0.5263919605926604,-0.12116128935190972,0.27604938281157654,0.013802469135654844,-0.04724896828190436,FALSE,TRUE,FALSE,11.936324597559203,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.34,0.117,-0.03978,0.07722000000000001,0.7,0.776595744672519,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,3.0109649819919837,0.9999999999888112,0.08490271895182377,0.545342737021032,-0.12116128927724272,0.2963471315480461,0.01481735657209956,-0.05072315710407348,FALSE,TRUE,FALSE,11.521534771879185,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.34,0.117,-0.03978,0.07722000000000001,0.75,0.829787234033626,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,3.0109649819919837,0.9999999999888112,0.08494372692186677,0.5636553979051343,-0.12116128920257574,0.31664488028451554,0.015832244008544275,-0.05419734592321143,FALSE,TRUE,FALSE,11.147210388708233,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.34,0.117,-0.03978,0.07722000000000001,0.8,0.882978723394733,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,3.0109649819919837,0.9999999999888112,0.08498005247427116,0.5813904639402804,-0.12116128912790874,0.3369426290209851,0.016847131444988978,-0.05767153473931825,FALSE,TRUE,FALSE,10.807169530432798,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.34,0.117,-0.03978,0.07722000000000001,0.8500000000000001,0.9361702127558401,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,3.0109649819919837,0.9999999999888112,0.0850124548837513,0.598599442845504,-0.12116128905324175,0.35724037775745465,0.017862018881433683,-0.06114572355239392,FALSE,TRUE,FALSE,10.49647703865513,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.34,0.117,-0.03978,0.07722000000000001,0.9,0.989361702116947,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,3.0109649819919837,0.9999999999888112,0.08504153757150974,0.6153266053192693,-0.12116128897857477,0.37753812649392415,0.018876906317878393,-0.06461991236243846,FALSE,TRUE,FALSE,10.211138691003752,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.34,0.12,-0.0408,0.07919999999999999,0.5,0.5638297872323218,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,3.25913107815145,0.9999999999967648,0.08466741597891757,0.46491399617473106,-0.1211612900902988,0.2151561365507518,0.010757806826401449,-0.03682640190173503,FALSE,TRUE,FALSE,13.514726075956087,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.34,0.12,-0.0408,0.07919999999999999,0.55,0.6170212765938519,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,3.25913107815145,0.9999999999967648,0.084740357454355,0.48627375804861955,-0.12116129006707062,0.23545388528207975,0.01177269426285423,-0.04030059075493506,FALSE,TRUE,FALSE,12.921086534452408,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.34,0.12,-0.0408,0.07919999999999999,0.6,0.6702127659553818,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,3.25913107815145,0.9999999999967648,0.08480249251043254,0.5067311549908484,-0.12116129004384245,0.25575163401340767,0.01278758169930701,-0.043774779607192144,FALSE,TRUE,FALSE,12.399445436294638,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.34,0.12,-0.0408,0.07919999999999999,0.65,0.7234042553169119,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.9400000000000001,3.25913107815145,0.9999999999967648,0.08485605991265671,0.5263919605068726,-0.12116129002061427,0.27604938274473556,0.013802469135759781,-0.04724896845850624,FALSE,TRUE,FALSE,11.936324599504502,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.34,0.12,-0.0408,0.07919999999999999,0.7,0.776595744678442,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,3.25913107815145,0.9999999999967648,0.08490271931492578,0.5453427369318364,-0.12116128999738608,0.2963471314760634,0.01481735657221257,-0.05072315730887739,FALSE,TRUE,FALSE,11.521534773763632,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.34,0.12,-0.0408,0.07919999999999999,0.75,0.829787234039972,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,3.25913107815145,0.9999999999967648,0.08494372731070794,0.5636553978126547,-0.12116128997415791,0.3166448802073913,0.015832244008665345,-0.05419734615830557,FALSE,TRUE,FALSE,11.147210390537168,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.34,0.12,-0.0408,0.07919999999999999,0.8,0.8829787234015021,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,3.25913107815145,0.9999999999967648,0.08498005288884954,0.5813904638446282,-0.12116128995092973,0.3369426289387192,0.016847131445118124,-0.05767153500679081,FALSE,TRUE,FALSE,10.807169532210827,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.34,0.12,-0.0408,0.07919999999999999,0.8500000000000001,0.9361702127630321,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,3.25913107815145,0.9999999999967648,0.085012455324065,0.5985994427467808,-0.12116128992770155,0.3572403776700472,0.017862018881570914,-0.061145723854333096,FALSE,TRUE,FALSE,10.496477040386248,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.34,0.12,-0.0408,0.07919999999999999,0.9,0.9893617021245622,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,3.25913107815145,0.9999999999967648,0.0850415380375566,0.6153266052175651,-0.12116128990447338,0.37753812640137513,0.018876906318023697,-0.06461991270093242,FALSE,TRUE,FALSE,10.211138692691499,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.36,0.03,-0.010799999999999999,0.019200000000000002,0.5,0.563825100991284,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,0.2956617009118157,0.9999911898636139,0.08462230800289389,0.4649515158055838,-0.12107735258308906,0.21518879705962266,0.010757717413466959,-0.03681220726698569,FALSE,TRUE,FALSE,13.513635494430469,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.36,0.03,-0.010799999999999999,0.019200000000000002,0.55,0.6170161217287103,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.9400000000000001,0.2956617009118157,0.9999911898636139,0.08469100775481529,0.4863132817090973,-0.12106895880913991,0.2354898118418377,0.011772595908626293,-0.04028310223847785,FALSE,TRUE,FALSE,12.920036411709725,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.36,0.03,-0.010799999999999999,0.019200000000000002,0.6,0.6702071424661366,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,0.2956617009118157,0.9999911898636139,0.08474890747186828,0.5067725893611054,-0.12106056503519076,0.2557908266240526,0.012787474403785621,-0.043753656405711945,FALSE,TRUE,FALSE,12.398431641894598,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.36,0.03,-0.010799999999999999,0.019200000000000002,0.65,0.7233981632035629,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.9400000000000001,0.2956617009118157,0.9999911898636139,0.08479824464478988,0.5264352239582691,-0.12105217126124161,0.2760918414062677,0.013802352898944955,-0.04722386976868803,FALSE,TRUE,FALSE,11.935343649568667,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.36,0.03,-0.010799999999999999,0.019200000000000002,0.7,0.7765891839409891,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,0.2956617009118157,0.9999911898636139,0.08484067797136385,0.5453877572992734,-0.12104377748729246,0.29639285618848255,0.014817231394104286,-0.05069374232740604,FALSE,TRUE,FALSE,11.520583700473097,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0.36,0.03,-0.010799999999999999,0.019200000000000002,0.75,0.8297802046784154,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.9400000000000001,0.2956617009118157,0.9999911898636139,0.08487746331376352,0.5637021107152629,-0.1210353837133433,0.3166938709706976,0.015832109889263618,-0.05416327408186604,FALSE,TRUE,FALSE,11.146286642792699,TRUE,unstable_oscillatory,0.5
