time,e,omega,d,p,xi,gY,pi,i_rate,lambda_t,r0_t,debt_stress
743.1,0.619382941397631,0.744894461795216,-2,1.15593108826793,1,0.005,0.255105538204784,-0.0413855020109194,58.8,0.0749377397679175,0
743.15,0.619073327336898,0.744966079843818,-2,1.15559023524848,1,0.005,0.255033920156182,-0.0413998921856766,58.8,0.0749377841446086,0
743.2,0.6187638680445,0.745036551696595,-2,1.15525192427651,1,0.005,0.254963448303405,-0.0414140530739081,58.8,0.074937828489726,0
743.25,0.618454563443072,0.745105877603424,-2,1.15491615618237,1,0.005,0.254894122396576,-0.0414279847256228,58.8,0.0749378728032921,0
743.3,0.618145413455288,0.745174057819395,-2,1.15458293178899,1,0.005,0.254825942180605,-0.0414416871918728,58.8,0.0749379170853292,0
743.35,0.61783641800386,0.745241092604811,-2,1.1542522519119,1,0.005,0.254758907395189,-0.0414551605247518,58.8,0.0749379613358598,0
743.4,0.61752757701154,0.745306982225176,-2,1.15392411735922,1,0.005,0.254693017774824,-0.0414684047773942,58.8,0.074938005554906,0
743.45,0.617218890401118,0.745371726951191,-2,1.15359852893166,1,0.005,0.254628273048809,-0.0414814200039738,58.8,0.0749380497424903,0
743.5,0.616910358095422,0.745435327058748,-2,1.15327548742251,1,0.005,0.254564672941252,-0.0414942062597022,58.8,0.074938093898635,0
743.55,0.616601980017318,0.745497782828921,-2,1.15295499361764,1,0.005,0.254502217171079,-0.0415067636008278,58.8,0.0749381380233624,0
743.6,0.616293756089713,0.745559094547962,-2,1.15263704829554,1,0.005,0.254440905452038,-0.0415190920846343,58.8,0.0749381821166946,0
743.65,0.61598568623555,0.745619262507293,-2,1.15232165222723,1,0.005,0.254380737492707,-0.0415311917694397,58.8,0.0749382261786541,0
743.7,0.615677770377811,0.7456782870035,-2,1.15200880617635,1,0.005,0.2543217129965,-0.0415430627145944,58.8,0.0749382702092629,0
743.75,0.615370008439519,0.745736168338326,-2,1.15169851089909,1,0.005,0.254263831661674,-0.0415547049804804,58.8,0.0749383142085435,0
743.8,0.615062400343731,0.745792906818666,-2,1.15139076714422,1,0.005,0.254207093181334,-0.0415661186285099,58.8,0.0749383581765179,0
743.85,0.614754946013548,0.745848502756555,-2,1.15108557565311,1,0.005,0.254151497243445,-0.0415773037211235,58.8,0.0749384021132083,0
743.9,0.614447645372103,0.74590295646917,-2,1.15078293715965,1,0.005,0.25409704353083,-0.0415882603217895,58.8,0.074938446018637,0
743.95,0.614140498342573,0.745956268278815,-2,1.15048285239034,1,0.005,0.254043731721185,-0.0415989884950021,58.8,0.0749384898928261,0
744,0.613833504848172,0.746008438512918,-2,1.15018532206421,1,0.005,0.253991561487082,-0.0416094883062802,58.8,0.0749385337357977,0
744.05,0.613526664812149,0.746059467504024,-2,1.14989034689287,1,0.005,0.253940532495976,-0.041619759822166,58.8,0.0749385775475741,0
744.1,0.613219978157796,0.746109355589789,-2,1.14959792758048,1,0.005,0.253890644410211,-0.0416298031102236,58.8,0.0749386213281773,0
744.15,0.61291344480844,0.746158103112969,-2,1.14930806482374,1,0.005,0.253841896887031,-0.0416396182390377,58.8,0.0749386650776293,0
744.2,0.612607064687449,0.746205710421417,-2,1.14902075931192,1,0.005,0.253794289578583,-0.041649205278212,58.8,0.0749387087959524,0
744.25,0.612300837718228,0.746252177868077,-2,1.14873601172681,1,0.005,0.253747822131923,-0.0416585642983682,58.8,0.0749387524831685,0
744.3,0.611994763824218,0.746297505810973,-2,1.14845382274276,1,0.005,0.253702494189027,-0.0416676953711442,58.8,0.0749387961392998,0
744.35,0.611688842928904,0.746341694613203,-2,1.14817419302665,1,0.005,0.253658305386797,-0.0416765985691929,58.8,0.0749388397643682,0
744.4,0.611383074955802,0.746384744642935,-2,1.14789712323788,1,0.005,0.253615255357065,-0.0416852739661807,58.8,0.0749388833583958,0
