sigma,psi,rF,rF_tilde,rF_eff,phi2,phi1,feasible,reason,r_star,d_star,omega_star,e_star,f_star,Z_star,maxReEig,maxImEig,a1,a2,a3,H
2,0.3,0.078,-0.0234,0.054599999999999996,0.65,0.7127646231642789,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.9399999999999998,2.2376601831434977,0.9999980704221878,0.019704305124874935,0.6874362761286438,-0.00948466070938849,0.4717776321135019,0.014152738212211467,-0.018627388983086735
2,0.3,0.078,-0.0234,0.054599999999999996,0.7,0.7659560098888634,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.9399999999999998,2.2376601831434977,0.9999980704221878,0.019690651015898827,0.712583952272747,-0.009452136852776906,0.5069849612806038,0.015208912644825028,-0.020001003881149094
2,0.3,0.078,-0.0234,0.054599999999999996,0.75,0.8191473966134478,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,2.2376601831434977,0.9999980704221878,0.019676660261676596,0.7368738767763601,-0.009419612996165323,0.5421922904477058,0.016265087077438567,-0.02137232862296042
2,0.3,0.078,-0.0234,0.054599999999999996,0.8,0.8723387833380323,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,2.2376601831434977,0.9999980704221878,0.01966239409713047,0.7603882584229766,-0.009387089139553741,0.5773996196148078,0.017321261510052123,-0.022741363208520746
2,0.3,0.078,-0.0234,0.054599999999999996,0.8500000000000001,0.9255301700626168,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,2.2376601831434977,0.9999980704221878,0.01964789975474135,0.7831969570640392,-0.009354565282942158,0.6126069487819099,0.018377435942665676,-0.024108107637830056
2,0.3,0.078,-0.0234,0.054599999999999996,0.9,0.9787215567872012,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,2.2376601831434977,0.9999980704221878,0.019633214250530606,0.8053599344276341,-0.009322041426330575,0.6478142779490118,0.01943361037527923,-0.025472561910888345
2,0.3,0.081,-0.0243,0.0567,0.5,0.553191104313894,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.9400000000000001,2.433743869712418,0.9999992761101206,0.01983942479369763,0.6057555441720432,-0.009776237451723431,0.36614688082211144,0.01098422764856307,-0.014563766497687912
2,0.3,0.081,-0.0243,0.0567,0.55,0.6063825551708154,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,2.433743869712418,0.9999992761101206,0.019837092442088602,0.6341502351379632,-0.009763114112361866,0.40135333361020503,0.012040403354595847,-0.015958861750009122
2,0.3,0.081,-0.0243,0.0567,0.6,0.6595740060277366,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,2.433743869712418,0.9999992761101206,0.01983408301072402,0.6613268440735158,-0.009749990773000303,0.43655978639829846,0.013096579060628628,-0.01735303294987502
2,0.3,0.081,-0.0243,0.0567,0.65,0.712765456884658,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,2.433743869712418,0.9999992761101206,0.01983054704421293,0.687429862719971,-0.00973686743363874,0.471766239186392,0.0141527547666614,-0.018746280097285604
2,0.3,0.081,-0.0243,0.0567,0.7,0.7659569077415792,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.9400000000000001,2.433743869712418,0.9999992761101206,0.01982659353586222,0.7125772912215118,-0.009723744094277174,0.5069726919744854,0.015208930472694176,-0.02013860319224088
2,0.3,0.081,-0.0243,0.0567,0.75,0.8191483585985007,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,2.433743869712418,0.9999992761101206,0.019822303338051322,0.7368669772428716,-0.00971062075491561,0.542179144762579,0.01626510617872695,-0.021530002234740844
2,0.3,0.081,-0.0243,0.0567,0.8,0.8723398094554219,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,2.433743869712418,0.9999992761101206,0.019817737693756055,0.7603811286535415,-0.009697497415554047,0.5773855975506725,0.017321281884759742,-0.022920477224785518
2,0.3,0.081,-0.0243,0.0567,0.8500000000000001,0.9255312603123432,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,2.433743869712418,0.9999992761101206,0.019812943841667013,0.7831896045341501,-0.009684374076192482,0.612592050338766,0.018377457590792515,-0.02431002816237486
2,0.3,0.081,-0.0243,0.0567,0.9,0.9787227111692645,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,2.433743869712418,0.9999992761101206,0.019807958802670195,0.8053523659556191,-0.009671250736830918,0.6477985031268595,0.01943363329682529,-0.025698655047508893
2,0.3,0.08399999999999999,-0.025199999999999997,0.05879999999999999,0.5,0.5531913568015444,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,2.647010152829328,0.9999997507869035,0.019880796363194397,0.6057532307635456,-0.009858872559588353,0.36614324286382444,0.010984232661987559,-0.014593992231936411
2,0.3,0.08399999999999999,-0.025199999999999997,0.05879999999999999,0.55,0.6063828329072309,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,2.647010152829328,0.9999997507869035,0.01988259598346622,0.6341478045513689,-0.00985401273101328,0.40134933185608934,0.012040408869362787,-0.015995310295056367
2,0.3,0.08399999999999999,-0.025199999999999997,0.05879999999999999,0.6,0.6595743090129171,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.9400000000000001,2.647010152829328,0.9999997507869035,0.019883718489245653,0.6613243017339476,-0.009849152902438207,0.4365554208483539,0.013096585076738006,-0.0173962861670617
2,0.3,0.08399999999999999,-0.025199999999999997,0.05879999999999999,0.65,0.7127657851186036,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,2.647010152829328,0.9999997507869035,0.019884314432881564,0.6874272133719436,-0.009844293073863137,0.4717615098406189,0.01415276128411324,-0.01879691984795246
2,0.3,0.08399999999999999,-0.025199999999999997,0.05879999999999999,0.7,0.7659572612242899,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,2.647010152829328,0.9999997507869035,0.019884492813280127,0.712574539060232,-0.009839433245288064,0.5069675988328837,0.015208937491488462,-0.020197211337728598
2,0.3,0.08399999999999999,-0.025199999999999997,0.05879999999999999,0.75,0.8191487373299763,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,2.647010152829328,0.9999997507869035,0.019884334486971855,0.7368641260126647,-0.009834573416712991,0.5421736878251484,0.016265113698863694,-0.021597160636390146
2,0.3,0.08399999999999999,-0.025199999999999997,0.05879999999999999,0.8,0.8723402134356626,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,2.647010152829328,0.9999997507869035,0.019883900700075174,0.7603781817232602,-0.00982971358813792,0.5773797768174131,0.017321289906238917,-0.022996767743937083
2,0.3,0.08399999999999999,-0.025199999999999997,0.05879999999999999,0.8500000000000001,0.9255316895413491,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,2.647010152829328,0.9999997507869035,0.01988323869370337,0.7831865649560557,-0.009824853759562848,0.6125858658096781,0.018377466113614148,-0.024396032660369427
2,0.3,0.08399999999999999,-0.025199999999999997,0.05879999999999999,0.9,0.9787231656470354,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,2.647010152829328,0.9999997507869035,0.019882385490640253,0.805349236512108,-0.009819993930987776,0.6477919548019428,0.01943364232098938,-0.025794955385687164
2,0.3,0.087,-0.026099999999999998,0.060899999999999996,0.5,0.5531914477964772,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.9400000000000001,2.878964724422495,0.9999999218573773,0.019896918107256557,0.605752356342164,-0.009891077095073976,0.36614185906548985,0.010984234468793654,-0.014605771824544124
2,0.3,0.087,-0.026099999999999998,0.060899999999999996,0.55,0.606382933001657,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,2.878964724422495,0.9999999218573773,0.019900328031532716,0.6341468857732064,-0.009889437720047467,0.4013478096779213,0.012040410856849485,-0.016009515024736753
2,0.3,0.087,-0.026099999999999998,0.060899999999999996,0.6,0.6595744182068366,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,2.878964724422495,0.9999999218573773,0.01990306082891831,0.6613233406417631,-0.009887798345020958,0.4365537602903526,0.013096587244905325,-0.01741314279341695
2,0.3,0.087,-0.026099999999999998,0.060899999999999996,0.65,0.7127659034120164,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.9399999999999998,2.878964724422495,0.9999999218573773,0.019905267054525902,0.6874262117518052,-0.009886158969994448,0.4717597109027839,0.014152763632961163,-0.018816655130584708
2,0.3,0.087,-0.026099999999999998,0.060899999999999996,0.7,0.7659573886171959,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,2.878964724422495,0.9999999218573773,0.019907055709260865,0.7125734984910524,-0.009884519594967939,0.5069656615152153,0.015208940021016996,-0.020220052036240027
2,0.3,0.087,-0.026099999999999998,0.060899999999999996,0.75,0.8191488738223756,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,2.878964724422495,0.9999999218573773,0.019908507651135332,0.7368630479033293,-0.009882880219941428,0.5421716121276466,0.016265116409072827,-0.021623333510382904
2,0.3,0.087,-0.026099999999999998,0.060899999999999996,0.8,0.8723403590275554,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,2.878964724422495,0.9999999218573773,0.01990968412738954,0.7603770673410776,-0.009881240844914919,0.5773775627400781,0.01732129279712867,-0.023026499553013356
2,0.3,0.087,-0.026099999999999998,0.060899999999999996,0.8500000000000001,0.9255318442327349,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,2.878964724422495,0.9999999218573773,0.019910632380001375,0.7831854154489651,-0.00987960146988841,0.6125835133525093,0.0183774691851845,-0.024429550164131356
2,0.3,0.087,-0.026099999999999998,0.060899999999999996,0.9,0.9787233294379145,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,2.878964724422495,0.9999999218573773,0.019911389432431953,0.8053480529263053,-0.0098779620948619,0.6477894639649406,0.01943364557324034,-0.025832485343736934
2,0.3,0.09,-0.027,0.063,0.5,0.5531914775880818,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.9399999999999998,3.1312452185382713,0.9999999778655937,0.01990262305741608,0.6057520558766901,-0.009902474235663108,0.36614138040923633,0.010984235060339262,-0.014609940646451849
2,0.3,0.09,-0.027,0.063,0.55,0.606382965772422,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,3.1312452185382713,0.9999999778655937,0.01990660286372848,0.6341465700592527,-0.009901974574695513,0.40134728315604234,0.012040411507549656,-0.01601454210098391
2,0.3,0.09,-0.027,0.063,0.6,0.659574453956762,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,3.1312452185382713,0.9999999778655937,0.019909905539133535,0.6613230103800403,-0.009901474913727915,0.43655318590284825,0.013096587954760043,-0.017419108373485093
2,0.3,0.09,-0.027,0.063,0.65,0.7127659421411021,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,3.1312452185382713,0.9999999778655937,0.019912681639639884,0.6874258675549234,-0.009900975252760319,0.4717590886496542,0.014152764401970446,-0.018823639463955433
2,0.3,0.09,-0.027,0.063,0.7,0.7659574303254421,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,3.1312452185382713,0.9999999778655937,0.019915040166800527,0.7125731409005214,-0.009900475591792723,0.5069649913964601,0.015208940849180843,-0.020228135372394904
2,0.3,0.09,-0.027,0.063,0.75,0.8191489185097822,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,3.1312452185382713,0.9999999778655937,0.019917061979107892,0.7368626774023049,-0.009899975930825127,0.5421708941432661,0.016265117296391237,-0.02163259609880351
2,0.3,0.09,-0.027,0.063,0.8,0.8723404066941225,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,3.1312452185382713,0.9999999778655937,0.019918808324165455,0.7603766843641243,-0.00989947626985753,0.5773767968900723,0.017321293743601644,-0.023037021643181263
2,0.3,0.09,-0.027,0.063,0.8500000000000001,0.9255318948784625,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,3.1312452185382713,0.9999999778655937,0.019920326444231473,0.7831850203896821,-0.009898976608889934,0.6125826996368783,0.018377470190812033,-0.02444141200552814
2,0.3,0.09,-0.027,0.063,0.9,0.9787233830628026,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,3.1312452185382713,0.9999999778655937,0.019921653362986236,0.8053476461433745,-0.009898476947922338,0.6477886023836841,0.01943364663802243,-0.025845767185844155
2,0.3,0.093,-0.027899999999999998,0.0651,0.5,0.553191486375735,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,3.405632773282955,0.9999999943863818,0.019904441332876728,0.6057519627644925,-0.009906107020706784,0.3661412310907747,0.010984235234827933,-0.01461126945470648
2,0.3,0.093,-0.027899999999999998,0.0651,0.55,0.6063829754388405,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,3.405632773282955,0.9999999943863818,0.019908602785729264,0.6341464722215889,-0.009905970638243555,0.40134711890573455,0.0120404116994872,-0.01601614447511105
2,0.3,0.093,-0.027899999999999998,0.0651,0.6,0.6595744645019458,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,3.405632773282955,0.9999999943863818,0.019912087106503162,0.6613229080338725,-0.009905834255780328,0.43655300672069425,0.013096588164146458,-0.01742100989258421
2,0.3,0.093,-0.027899999999999998,0.0651,0.65,0.7127659535650512,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,3.405632773282955,0.9999999943863818,0.019915044851468305,0.6874257608899287,-0.009905697873317099,0.4717588945356541,0.01415276462880573,-0.018825865707125983
2,0.3,0.093,-0.027899999999999998,0.0651,0.7,0.7659574426281566,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,3.405632773282955,0.9999999943863818,0.01991758502236686,0.7125730300843607,-0.00990556149085387,0.5069647823506139,0.015208941093464984,-0.02023071191873634
2,0.3,0.093,-0.027899999999999998,0.0651,0.75,0.819148931691262,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,3.405632773282955,0.9999999943863818,0.019919788477831255,0.7368625625845663,-0.009905425108390641,0.5421706701655737,0.016265117558124244,-0.021635548527415296
2,0.3,0.093,-0.027899999999999998,0.0651,0.8,0.8723404207543676,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,3.405632773282955,0.9999999943863818,0.01992171646557092,0.76037656567935,-0.009905288725927412,0.5773765579805337,0.01732129402278351,-0.023040375533162863
2,0.3,0.093,-0.027899999999999998,0.0651,0.8500000000000001,0.925531909817473,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,3.405632773282955,0.9999999943863818,0.01992341622792579,0.7831848979597269,-0.009905152343464185,0.6125824457954935,0.018377470487442784,-0.02444519293597904
2,0.3,0.093,-0.027899999999999998,0.0651,0.9,0.9787233988805784,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,3.405632773282955,0.9999999943863818,0.01992492478864008,0.8053475200792799,-0.009905015961000956,0.6477883336104533,0.019433646952102042,-0.02585000073586379
2,0.3,0.096,-0.0288,0.06720000000000001,0.5,0.5531914886901983,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,3.704064605924827,0.9999999987375727,0.019904958657871882,0.6057519369709435,-0.0099071406782478,0.3661411894577718,0.010984235280784186,-0.014611647552843311
2,0.3,0.096,-0.0288,0.06720000000000001,0.55,0.60638297798475,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,3.704064605924827,0.9999999987375727,0.01990917179549584,0.6341464451192006,-0.009907107661538673,0.40134707310943146,0.012040411750039075,-0.016016600412977644
2,0.3,0.096,-0.0288,0.06720000000000001,0.6,0.6595744672793018,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,3.704064605924827,0.9999999987375727,0.019912707800736548,0.6613228796827145,-0.009907074644829546,0.43655295676109096,0.013096588219293962,-0.017421550948347138
2,0.3,0.096,-0.0288,0.06720000000000001,0.65,0.7127659565738536,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,3.704064605924827,0.9999999987375727,0.019915717229931892,0.6874257313425192,-0.009907041628120417,0.4717588404127505,0.014152764688548855,-0.018826499158951793
2,0.3,0.096,-0.0288,0.06720000000000001,0.7,0.7659574458684052,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,3.704064605924827,0.9999999987375727,0.01991830908487309,0.7125729993871184,-0.00990700861141129,0.50696472406441,0.01520894115780374,-0.020231445044791598
2,0.3,0.096,-0.0288,0.06720000000000001,0.75,0.8191489351629571,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,3.704064605924827,0.9999999987375727,0.019920564224229123,0.73686253077891,-0.009906975594702163,0.5421706077160696,0.016265117627058633,-0.021636388605866575
2,0.3,0.096,-0.0288,0.06720000000000001,0.8,0.8723404244575088,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,3.704064605924827,0.9999999987375727,0.019922543895737013,0.7603765328025295,-0.009906942577993036,0.5773764913677292,0.017321294096313524,-0.02304132984217671
2,0.3,0.096,-0.0288,0.06720000000000001,0.8500000000000001,0.9255319137520606,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,3.704064605924827,0.9999999987375727,0.019924295341757825,0.7831848640454812,-0.009906909561283908,0.6125823750193886,0.018377470565568415,-0.024446268753722
2,0.3,0.096,-0.0288,0.06720000000000001,0.9,0.9787234030466122,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,3.704064605924827,0.9999999987375727,0.019925855586052532,0.8053474851583536,-0.009906876544574781,0.6477882586710482,0.019433647034823302,-0.02585120534050245
2,0.3,0.099,-0.0297,0.0693,0.5,0.5531914892291993,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.9400000000000001,4.028647689938445,0.9999999997508946,0.019905088781265762,0.6057519306454469,-0.009907400693758544,0.36614117918331746,0.010984235291486651,-0.014611742664141022
2,0.3,0.099,-0.0297,0.0693,0.55,0.6063829785776512,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,4.028647689938445,0.9999999997508946,0.019909314920100236,0.6341464384727914,-0.009907393678600492,0.4013470618075317,0.012040411761811793,-0.016016715104888612
2,0.3,0.099,-0.0297,0.0693,0.6,0.659574467926103,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,4.028647689938445,0.9999999997508946,0.019912863926481353,0.6613228727301186,-0.009907386663442439,0.43655294443174575,0.013096588232136925,-0.017421687051686532
2,0.3,0.099,-0.0297,0.0693,0.65,0.7127659572745549,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.9399999999999998,4.028647689938445,0.9999999997508946,0.019915886356762766,0.6874257240966103,-0.009907379648284385,0.4717588270559598,0.014152764702462057,-0.018826658504534785
2,0.3,0.099,-0.0297,0.0693,0.7,0.7659574466230067,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,4.028647689938445,0.9999999997508946,0.019918491212747025,0.7125729918592779,-0.009907372633126334,0.5069647096801739,0.015208941172787205,-0.020231629463433397
2,0.3,0.099,-0.0297,0.0693,0.75,0.8191489359714585,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,4.028647689938445,0.9999999997508946,0.019920759353111453,0.73686252297929,-0.00990736561796828,0.542170592304388,0.01626511764311233,-0.021636599928382322
2,0.3,0.099,-0.0297,0.0693,0.8,0.8723404253199104,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,4.028647689938445,0.9999999997508946,0.019922752025599302,0.7603765247402616,-0.009907358602810229,0.5773764749286022,0.01732129411343747,-0.023041569899381602
2,0.3,0.099,-0.0297,0.0693,0.8500000000000001,0.9255319146683623,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,4.028647689938445,0.9999999997508946,0.019924516472576675,0.7831848557288371,-0.009907351587652175,0.6125823575528164,0.018377470583762608,-0.024446539376431216
2,0.3,0.099,-0.0297,0.0693,0.9,0.978723404016814,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,4.028647689938445,0.9999999997508946,0.019926089717808237,0.8053474765948689,-0.009907344572494124,0.6477882401770303,0.01943364705408774,-0.02585150835953116
2,0.3,0.10200000000000001,-0.030600000000000002,0.0714,0.5,0.5531914893390223,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.9400000000000001,4.381673630553233,0.9999999999573619,0.01990511741405704,0.6057519292866107,-0.009907457912184035,0.3661411769626823,0.010984235293667313,-0.014611763594342613
2,0.3,0.10200000000000001,-0.030600000000000002,0.0714,0.55,0.6063829786984565,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,4.381673630553233,0.9999999999573619,0.019909346413899832,0.6341464370450307,-0.009907456618868531,0.4013470593648329,0.012040411764210519,-0.016016740343978052
2,0.3,0.10200000000000001,-0.030600000000000002,0.0714,0.6,0.6595744680578906,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.9400000000000001,4.381673630553233,0.9999999999573619,0.019912898281275432,0.6613228712365973,-0.009907455325553028,0.4365529417669834,0.01309658823475372,-0.01742171700254886
2,0.3,0.10200000000000001,-0.030600000000000002,0.0714,0.65,0.7127659574173247,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,4.381673630553233,0.9999999999573619,0.019915923572540337,0.687425722540091,-0.009907454032237525,0.471758824169134,0.014152764705296923,-0.018826693570055043
2,0.3,0.10200000000000001,-0.030600000000000002,0.0714,0.7,0.7659574467767588,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.9400000000000001,4.381673630553233,0.9999999999573619,0.019918531289499566,0.7125729902422054,-0.009907452738922021,0.5069647065712846,0.015208941175840124,-0.020231670046496595
2,0.3,0.10200000000000001,-0.030600000000000002,0.0714,0.75,0.819148936136193,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,4.381673630553233,0.9999999999573619,0.019920802290831874,0.7368625213038443,-0.009907451445606516,0.5421705889734351,0.016265117646383324,-0.02163664643187352
2,0.3,0.10200000000000001,-0.030600000000000002,0.0714,0.8,0.8723404254956273,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,4.381673630553233,0.9999999999573619,0.019922797824282093,0.760376523008405,-0.009907450152291013,0.5773764713755858,0.017321294116926525,-0.02304162272618582
2,0.3,0.10200000000000001,-0.030600000000000002,0.0714,0.8500000000000001,0.9255319148550614,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,4.381673630553233,0.9999999999573619,0.01992456513221691,0.7831848539423437,-0.00990744885897551,0.6125823537777364,0.01837747058746973,-0.024446598929433495
2,0.3,0.10200000000000001,-0.030600000000000002,0.0714,0.9,0.9787234042144956,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,4.381673630553233,0.9999999999573619,0.01992614123840214,0.8053474747553602,-0.009907447565660006,0.647788236179887,0.019433647058012933,-0.025851575041616545
2,0.3,0.105,-0.0315,0.0735,0.5,0.5531914893583765,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,4.765634843829914,0.9999999999937477,0.019905122863136927,0.6057519290338311,-0.009907468802027062,0.36614117654715245,0.01098423529405161,-0.014611767577830006
2,0.3,0.105,-0.0315,0.0735,0.55,0.606382978719746,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.9400000000000001,4.765634843829914,0.9999999999937477,0.019909352407487035,0.6341464367794332,-0.00990746859769586,0.40134705890775,0.012040411764633243,-0.01601674514753937
2,0.3,0.105,-0.0315,0.0735,0.6,0.6595744680811155,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,4.765634843829914,0.9999999999937477,0.019912904819367444,0.6613228709587681,-0.009907468393364661,0.43655294126834754,0.013096588235214875,-0.01742172270286141
2,0.3,0.105,-0.0315,0.0735,0.65,0.7127659574424852,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.9400000000000001,4.765634843829914,0.9999999999937477,0.019915930655135333,0.687425722250546,-0.00990746818903346,0.47175882362894517,0.0141527647057965,-0.01882670024379612
2,0.3,0.105,-0.0315,0.0735,0.7,0.7659574468038547,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,4.765634843829914,0.9999999999937477,0.01991853891659591,0.7125729899413966,-0.009907467984702259,0.5069647059895428,0.015208941176378143,-0.020231677770343532
2,0.3,0.105,-0.0315,0.0735,0.75,0.8191489361652242,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.9400000000000001,4.765634843829914,0.9999999999937477,0.01992081046242844,0.7368625209921785,-0.009907467780371057,0.5421705883501403,0.016265117646959776,-0.021636655282503612
2,0.3,0.105,-0.0315,0.0735,0.8,0.8723404255265939,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,4.765634843829914,0.9999999999937477,0.019922806540377924,0.760376522686247,-0.009907467576039856,0.577376470710738,0.017321294117541408,-0.02304163278027637
2,0.3,0.105,-0.0315,0.0735,0.8500000000000001,0.9255319148879634,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.9400000000000001,4.765634843829914,0.9999999999937477,0.0199245743928112,0.783184853610025,-0.009907467371708657,0.6125823530713356,0.018377470588123036,-0.024446610263661805
2,0.3,0.105,-0.0315,0.0735,0.9,0.978723404249333,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,4.765634843829914,0.9999999999937477,0.01992615104349421,0.8053474744131793,-0.009907467167377455,0.6477882354319332,0.019433647058704668,-0.025851587732659925
2,0.3,0.108,-0.0324,0.0756,0.5,0.5531914893612899,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.9400000000000001,5.183242153491527,0.9999999999992251,0.0199051237489436,0.6057519289936154,-0.009907470572387387,0.36614117648066863,0.010984235294109463,-0.014611768225430984
2,0.3,0.108,-0.0324,0.0756,0.55,0.6063829787229509,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.9400000000000001,5.183242153491527,0.9999999999992251,0.019909353381813974,0.6341464367371779,-0.009907470545092218,0.40134705883461796,0.012040411764696885,-0.016016745928460255
2,0.3,0.108,-0.0324,0.0756,0.6,0.6595744680846117,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.9400000000000001,5.183242153491527,0.9999999999992251,0.01991290588221424,0.6613228709145673,-0.00990747051779705,0.4365529411885672,0.013096588235284295,-0.017421723629567613
2,0.3,0.108,-0.0324,0.0756,0.65,0.7127659574462727,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.9400000000000001,5.183242153491527,0.9999999999992251,0.019915931806501752,0.6874257222044812,-0.009907470490501882,0.4717588235425164,0.014152764705871719,-0.018826701328753085
2,0.3,0.108,-0.0324,0.0756,0.7,0.7659574468079335,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,5.183242153491527,0.9999999999992251,0.0199185401564817,0.7125729898935409,-0.009907470463206714,0.5069647058964657,0.015208941176459125,-0.020231679026016636
2,0.3,0.108,-0.0324,0.0756,0.75,0.8191489361695945,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,5.183242153491527,0.9999999999992251,0.019920811790833493,0.7368625209425963,-0.009907470435911545,0.5421705882504149,0.01626511764704654,-0.021636656721358297
2,0.3,0.108,-0.0324,0.0756,0.8,0.8723404255312555,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,5.183242153491527,0.9999999999992251,0.01992280795730192,0.7603765226349949,-0.009907470408616377,0.5773764706043643,0.017321294117633963,-0.023041634414778064
2,0.3,0.108,-0.0324,0.0756,0.8500000000000001,0.9255319148929164,TRUE,OK,0.04409028054839424,2.3939812967737173,0.84,0.94,5.183242153491527,0.9999999999992251,0.01992457589825425,0.7831848535571562,-0.009907470381321209,0.6125823529583134,0.018377470588221378,-0.02444661210627592
